# version: clean-candidate-audit-sheet-v1
# seed: 20260919
# sheet_size: 50
# report_path: C:\CELIKBROS PROJECTS\derlem\var\derived\gardash_faz2_tr_dedup_20260621_06ac330e_clean_candidate_v3.txt.rejections.jsonl
# report_sha256: 2becaf9d0f1fc9a8ce48a0ea6cc4a78b83b21eac22ce2e1754fbfb5548fdd778
# report_records: 93223
# generated_at: 2026-09-19T20:35:05+00:00
# stratum_rule: first reason in `reasons` (primary reason)
# allowed_verdicts: good / correct_drop / unsure
# stratum: encoding_corruption records=12751 chars=66811388
# stratum: wiki_markup_residue records=21938 chars=160201115
# stratum: extreme_repetition records=2117 chars=44979909
# stratum: hashtag_stuffing records=1012 chars=16277620
# stratum: mixed_script_artifact records=6 chars=644808
# stratum: repeated_segments records=1334 chars=49002101
# stratum: navigation_boilerplate records=11354 chars=294688466
# stratum: commercial_keyword_stuffing records=1756 chars=34860220
# stratum: dating_spam_cluster records=2266 chars=30126262
# stratum: optics_spam_cluster records=105 chars=1345161
# stratum: adult_service_spam_cluster records=892 chars=12874650
# stratum: sexual_pharma_spam_cluster records=146 chars=8184458
# stratum: near_duplicate records=35833 chars=158816282
# stratum: normalized_duplicate records=221 chars=27839
# stratum: language_not_turkish records=1492 chars=725566
# revision: v2 (2026-09-21) -- near_duplicate ve normalized_duplicate tabakalarindaki 100 satir,
#   derlem'in gonderdigi kopya-esleri.jsonl ile ES METINLER GORULEREK yeniden hukme baglandi.
#   v1'de bu 100 satir yalniz METIN KALITESINE gore hukum almisti (eslerin metni pakette yoktu).
#   Degisen satir sayisi: 35. Diger 606 satira DOKUNULMADI.
sha256,reasons,char_count,source_ordinal,preview,duplicate_of,duplicate_of_preview,verdict
f8fe0851583b51cf03edc48bae2f2a1ae6aacca5611a447b1961671078283c8d,commercial_keyword_stuffing,41282,2863112,TMS-2 STOKLAR STANDARDI İLE MALİYET MUHASEBESİ ARASINDAKİ İLİŞKİ Doç. Dr. Mahmut YARDIMCIOĞLU* Öğr. Gör. Hilal KOCAMAZ ÖZET Uluslararası muhasebe standartları içerisinde açık bir şekilde bir maliyet m,,,good
21514fa2004b818f9f028d5e0db25152593286d7b15ed7c36a08343be1a57f5c,commercial_keyword_stuffing,96532,2876494,"Yer ve kurum kategorileri - Yandex Map Editor. Yardım Haritadaki yerler ve kurumlar kategorilere, alt kategorilere ve gruplara ayrılır. Farklı gruplara ait objelerin açıklamaları aşağıda sıralanır. Ob",,,unsure
540af0cfe4648c5ccfe59e7abefedfbfaa61c4c5c055c01c5bdb9862d6a1bf79,commercial_keyword_stuffing,17861,2907396,Gobahis Giriş ~ (Gobahis Giriş) (Güncel: gobahis72 ~ gobahis 72) Bігеуlеrin güvenilir bahis sitelerinі kullanabilmek için güncel gіriş аdreѕleгine егişіm sağlamaları atmаlагı gereken ilk adımı oluştur,,,correct_drop
6daf7211a0c7d03b0653dfd38db5e0c08ff197af3d437d008a462d3da7991060,commercial_keyword_stuffing|dating_spam_cluster|adult_service_spam_cluster,12691,2931140,Kamera sohbet arkadaşlık - fiumenights.com Kullanıcılarına daima kaliteli bir sesli chat hizmeti sunmaktadır. Sizlerde hemen Seviyeli bir sesli sohbet sitesinde yerinizi alınız. 9 saat önce İki arkada,,,correct_drop
dbb3adb4df8105b3fc4e9224a043e07f630b27f93fa707f01c0d299b6f0f0bae,commercial_keyword_stuffing,16601,3170291,"Finlandiya İngiltere İrlanda Hollanda ve İsveç'te aşıların zorunlu olmaması ne anlama geliyor? - teyit.org Prof. Dr. Muzaffer Eskiocak'ın katkılarıyla hazırlanmıştır Soner Yalçın, Fatih Altaylı'nın su",,,good
02b64ce0b7d7a7770762d6befb5eaebca91294147757764015f7937b24804d7b,commercial_keyword_stuffing,19877,3268729,"Ultrabet Giriş ~ ⚽ Canlı Maç 🎰 ~ UltrabetGiriş ✔️ Ultrabet Yeni Üyelik 2019 📺 TV Güvenilіг bet ѕіtеlеrі arasında уeг alan ULTRABET bet sitеѕі, ѕеrtіfikаlı olmasına bağlı оlarаk bahisçilere başаrılı se",,,correct_drop
6e3cb960736f0a0adbd701bf0bba851cf080cc9c3cb520b1f3d0d458bed21f31,commercial_keyword_stuffing,27126,3373587,"Ana Sayfa>Yazılım>En İyi Web Site Kurulum Platformu Karşılaştırması 2020 En iyi web site kurulum platformunu bulmak için bu makalede derinlere dalıyoruz, bilinen en büyük 10 platformu karşılaştırıp po",,,good
a1fd90ce2094e80a445aba38849e8b5e66f20d8367c345fcb36c2a5e440fe654,commercial_keyword_stuffing,17769,3521778,Ets Tur Şikayet Kutusu | Şikayet Kutusu Home » Turizm Firmaları » Ets Tur Şikayet Kutusu Ets Tur Şikayet Kutusu sikayetkutusu 4 Haziran 2010 Turizm Firmaları 22 comments 1055 Türkiye'nin kuşkusuz iç p,,,good
c5bb31a5f5e838e54561467d4f6f0aba1839aee8d7227e48931a7e9c66cf2aba,commercial_keyword_stuffing,17471,3567037,"Mrbahis Giriş ~ (Mrbahis Giriş) (Güncel: mrbahis45 ~ mrbahis 45) Нег türlü lisans, temel ve teknik güvenlik ԁоnаnımlaгının web ve mobil рlatformlаrԁа etkin оlduğu da gerеklі kontroller ile ԁоğгulаnabi",,,correct_drop
e2f5ebad3fdab1ccd2bffb737b08c39636cd59671f36e7e6d584f60d569329bc,commercial_keyword_stuffing,12483,3694321,septiembre 2015 – Green En güvenilir avon üyelik internet adresi 27 septiembre 2015 /en /por admin avon üyelik hizmeti AVON kendi bir işinizi yakın birbirinden ediyor. yanınında yanınızda..Her özel tu,,,correct_drop
32313f06a3428ba7305fd1895bcf77cd128a5e63257698a1f3e8f2d3f8393fa8,commercial_keyword_stuffing,21367,3965783,"Konut | PM Yapı Pergola, Zip Perde Konut Daire Tadilatı Evinizin boyasından sıkılmış olabilirsiniz ve yahut evinizi baştan sora tadilat yaptırmak gibi bir fikriniz olabilir. Bu işler gerçekten zahmetl",,,good
9b051f44a116d795e835deae9d6433ee523e396cc95025f43fc5625d0c412a21,commercial_keyword_stuffing,18343,4056991,"Tarihi Düğün Mekanları - Düğün Fiyatları - Fotoğrafları - Düğün Buketi Tarihi düğün mekanları ve fiyatlarını karşılaştırın, yalıda düğün, Boğaz'da düğün ve diğer tarihi mekanlarda düğün seçeneklerini ",,,good
69b61eeea572fb7f1627cbc9246acb0dce310357ec06bf7d86e008db7422dc87,commercial_keyword_stuffing,11704,4197059,"Boyner spor ayakkab indirimleri 91 oscar ödülleri, Adil baguirov wedding babalar günü hediye yapımı kolay Boyner spor ayakkab indirimleri 91 oscar ödülleri. cissp sertifikas hazrlk eitimi gg zeta ödül",,,correct_drop
1395043839cc906241f384208ebfe765acf478c24811ee17fb4dd4646c5dc594,commercial_keyword_stuffing,17307,4249707,"Türkiye'nin lezzet haritasını ""Metro"" çıkarıyor :: Perakende.org Lezzet kavramı her birey için değişse de ürünün kalite kıstası çoğunlukla aynı kapıya çıkar; doğru noktada doğru yetişen ürüne. Yerel c",,,good
5b1cea48369035babd4ce35be0c3bfd552616659492139cd871e8a15ec9af57a,commercial_keyword_stuffing,10771,4285188,Kare Oluşturulan Zümrüt Alaşım Bakır Damızlık Küpe Moda Takı Kadınlar Için Kadın Kulak Takı Kategoride. Damızlık Küpe. Mob.columbiaconnections.org Kare Oluşturulan Zümrüt Alaşım Bakır Damızlık Küpe Mo,,,correct_drop
78d51545ee5ae480a63ccc3ecae38b71b0b1f39b69df243c8877e76a54af0d85,commercial_keyword_stuffing|dating_spam_cluster|adult_service_spam_cluster,11258,4316567,Kızla Sohbet Et Web CamKameralı Sohbet Üyeliksiz Siteler çetinkaya e bülten Arkadaş Şarkısı Keman Notası recep ivedikle sohbet et oyna B Kulüp Arkadaşlık Sitesi Niçin Yazıyorum Kalbimde Olanın Dışarı ,,,correct_drop
ea8a79a15483c7ab995c7a9ee63fb594c393fdfdaee2d25712ba0036ea757e35,commercial_keyword_stuffing,11934,4468251,Just Love Me: Şubat 2016 Sometimes love & relationships can be the biggest Bahis Siteleri Çikolata Sevdası Tipobet Bahis Siteleri Çikolata Sevdası Tipobet ülkenin ilk kadın Cumhurbaşkanı olabilir. Ber,,,correct_drop
9c20ad237863f25f35a639cb57590912dd48163bf718d8df1d7423a157ac7648,commercial_keyword_stuffing,16437,4478130,"Tipobet Lisans | Tipobet - Tipobet Giriş - Tipobet Üyelik - Tipobet Mobil - Tipobet Bonus Tipobet, kumarhaneleri, spor müsabakaları ve birçok loto oyunu bulanan bir bahis sitesidir. Bu kadarla kalmaya",,,correct_drop
1da48009d0aa21d9e629d6ccf23611bee20ead919f7aae6a20a1490cae093522,dating_spam_cluster,22802,133412,Grup Vitamin Türk pop müziğini Absürt komedi'ye uyarlayarak parodi müzik yapan bir müzik grubudur. 1988 yılında Gökhan Semiz ve Emrah Anul'un konservatuvarda tanışmasıyla daha sonra iki arkadaşın Selç,,,good
54a2c482dc18fc66d5d3747b5ffb9ed58aa9fe68f4d25561f4de7b572f2abeba,dating_spam_cluster,59368,337969,"Bu listede, 1994-2004 yılları arasında NBC'de yayınlanmış Friends dizisindeki karakterler yer almaktadır. Dizide altı ana karakter vardır, bunlar: Rachel Green (Jennifer Aniston), Monica Geller (Court",,,good
246935e9ae1722e1e77171e0ec4de02726a03e77720588bbc65f25446c0033b7,dating_spam_cluster,20610,439737,"Jane Austen tarafından yazılan Emma, gençlik gururu ve romantik yanlış anlamalar hakkında bir romandır. Roman, kurgusal bir köy olan Highbury'de ve köyün etrafındaki mülkler Hartfield, Randalls ve Don",,,good
c468df6f73bb8f52f7d0f0d34972c6c4a4afd936f2bf6fbf2f0e659af41e2f22,dating_spam_cluster,9698,447473,"Çevrimiçi flört uygulaması, bir cep telefonu uygulaması aracılığıyla sunulan bir çevrimiçi flört hizmetidir ve genellikle bir akıllı telefonun GPS konum özelliklerinden, her zaman elinizin altında bul",,,good
7928379d676258695cd8879fa05a2c222fe16af98799dab3b6e82eeda1869dc4,dating_spam_cluster,7945,560386,"Die Erkenntnis, dass der Handel mit İngilizce Kısa Sözler ve Türkçe Anlamları - Özhan Dönder Arkadaşlık hakkında bilim adamlarının sözleri - Portal bayan arkadas bulma erkek arayan bayanlar istanbulAd",,,correct_drop
81b080e99d6404ed850b44d3f275d7c11bf61322cc5964cf5cd5ace5a05608a9,dating_spam_cluster,8160,649832,Twitter'dan Telefon Rehberi Kişilerini Kaldırmak - Lordiz.comSikça Sorulan Sorular | Oyun | World of Tanks - en iyi çevrimiçi Sabah'ın KHK itirazı doğru mu - Oda TvWindows 10 Mobile'da XBox ile Arkada,,,correct_drop
38654f69bbbcd051157c943af0b2a677a08c907bccb7353973e16411501cb22c,dating_spam_cluster|adult_service_spam_cluster,12182,699698,Aşk Sevgili Siteleri evlenme teklifleri videosu Ankara Gecelik Arkadaş facebook görüntülü sohbet uygulamaları 4 arkadaş şarkısıBoşver Arkadaş Filmi Izle görüntülü normal doğum Eski oyunlar burada hari,,,correct_drop
c2472591fdc954ed0efcba8eaa515d9979a04b96e66c9365db84401178728918,dating_spam_cluster,34672,1046084,"6, Müslüm Gürses - Beni neden yarattın, 2377 34, Müslüm Gürses - Neden Saçların Beyazlanmış, 2019 Yıldız Tilbe - Gitme Kal (Duet Ragga Oktay ) 12. Yıldız Tilbe Neden Saçların Beyazlamış Arkadaş. Oynam",,,correct_drop
76362ec202b87ac9cfbcd2169152199775f2cf59284693d9663a1d03775c274e,dating_spam_cluster,9121,1056910,"Forum içi sohbet kanalı - BisikletForum Forum içi sohbet kanalı Konu, 'Site Hakkında Genel Konular' kısmında sonEr´´ tarafından paylaşıldı. Bazı forum ve sıtelerde ana sayfanın en basında sohbet sayfa",,,good
c7e2b422978566350f01bafdd754c61340499a0ce64394a9698d96fd21c08b7c,dating_spam_cluster,14227,1264057,Benim Hikayem – Genç Yazı'ya siz de katılın Last 30 Days Visits: 54.321 Last 365 Days Visits: 470.308 Total Visits: 470.308 1.441.067 tıklama Şu 17 yaşımsın kelamı nasılda doğru birşeymiş aslında. Gül,,,good
d684506924d1d11e0cfea8ecf4b14033f1f154dd8a47f3930819f878326f5215,dating_spam_cluster,26077,1543993,Partner vergisi ne kadar - fiumenights.com Özge Çağlar Cebeci / 14.12.2015. Sözleşmelerde Damga Vergisi. Ticari hayatın vazgeçilmez unsurlarından biri olan sözleşmelerde dikkat edilmesi gereken Kızılm,,,correct_drop
39439da84610d92beb5103546ffd04778507029d55c0bf100e94c52bf55df5a9,dating_spam_cluster,19504,1703367,"Islam dininde evlilik ve boşanma - sohbet100 turkcell İslâm öncesi Arap geleneklerine göre kocası ölen bir kadın bir yıl boyunca Görülüyor ki, onun bekleme süresi, boşanmış kadınların bekleme süresind",,,correct_drop
d81ca870aa92cb9e9a3cec2b4328f46a3a5877b6f86d4e49606482228986665c,dating_spam_cluster,9043,1715294,"ZDTime: Psikolog olmalıymışım... Psikolog olmalıymışım... Gerçekten bazen garip bir insan oldugumu dusunuyorum. Bunun sebebi ise yüzümden mi kaynaklanıyor baska seyden mi bilmem,insanlar beni görünce ",,,good
4f67c7a9c1427b14d05ef0ac81777097bb14e29c0b8d27d6670092d2ef68b5b6,dating_spam_cluster,8384,1729593,Youwin Arkadaşına Öner Kazan - Bahiscipro.com7x - ProjeX - XNetwork - XDükkan - XClub - XMarket - XÜrün Facebook Arkadaş Ekleme Yazılımı | emyaSOFT - Sosyal Medya evlenmek kismet icin dua varmi Facebo,,,correct_drop
60b1084f0adec869e675bb682085194c22b93b1e835a836895046b26c0e6d2c2,dating_spam_cluster,11897,1746007,İlginç Yorum! GÜNCELSPORDÜNYAMAGAZİNEKONOMİSİYASETASAYİŞSAĞLIKEĞİTİMDİĞER »KADINYERELBİLİM/TEKNOLOJİKÜLTÜR SANATÇEVREEMLAKMEDYAOTOMOBİLYAŞAMRÖPORTAJİlginç Yorum!Sevişiyorlar lafına takılsaydık çoktan ,,,good
d992c86f729e48e314c6a3e4796f7bb4b0fc240b86ea8b49f265154384f55419,dating_spam_cluster,7313,1832994,"Matthew Bellamy - Vikipedi Matthew James Bellamy (d. 9 Haziran 1978, Cambridge), İngiliz rock grubu Muse'un solisti, virtüöz gitaristi, klavyecisi ve söz yazarı. Matthew Bellamy, 2010 Rock, alternatif",,,good
1ce6442259a417c49a6b44ffda5f8dfeddddc24dd3de5f5a65a44e5c38742976,dating_spam_cluster,10692,1839207,"Omegla Chat | Yağmur Chat Sohbet Odaları | Yagmur.Gen.TR 2.632 kez okundu Omegla sizlere sınırsız, şartsız ve özgürce sohbet imkânı sunmaktadır. Her nerede ve ne zaman olursa olsun sohbetiniz sizinle ",,,correct_drop
d4b5a360ee01de5eee2c6b9732ed24466a831a0bea53418849f14ec1f91ce0e5,dating_spam_cluster,13866,1993719,Arkadaş edinmek için işe yarar 9 yol | Grisayfalar.com Yeni arkadaşlar edinmek ister misin? İçine kapanık biriysen yeni arkadaş edinmek çok zor olabilir. Ancak doğru yolları takip edersen başarılı ola,,,good
7c1689167da513fac5758773a1f8bd5ebc3ab1fe1c5917dbfd9c569853f5815f,dating_spam_cluster|adult_service_spam_cluster,14084,2042063,Şiirperisi - güzelsözler en güzel sözler sevgi sözleri özlü sözlerÇay Üzerine Söylenmiş Sözler | Çay Çek mazi kalbimde yaradır 6 bölüm izle güzel aşk sözleri - Forum GameGüzel komik arkadaş mesajları ,,,correct_drop
c670d4d2a54d348026fb92274172b423ec4ef1f2145a295dc8869eb6cc17b3e0,dating_spam_cluster,11331,2047560,"Evlenme Teklifi Sürprizleri - Hayatımın Sürprizi evlenme teklifi fikirleri, evlenme teklifi süprizi, evlilik teklifi sürprizleri, unutulmaz evlenme teklifleri Günümüzde birçok kadın partnerinden üzeri",,,good
b46226ee85f736cf75780f351eb5404ed4717c4b71fc7e3dae3254e6bb9cb3da,dating_spam_cluster,9106,2144277,Japon arkadaşlık siteleri yardım « Japonya ForumEvlilik programları değil arkadaş bulma programları yasaklandı partner net xerox sakaryali.net: Sakarya'da arkadaş bulun facebook arkadaş olarak ekle bu,,,correct_drop
d58a420a2d2218d59b95df9a99da9bf2a4f8c943b7fdb37ec514d1ec707845a0,dating_spam_cluster,10933,2246017,Facebookta yeni arkadaş bulma :::: rus arkadaş bulma sitesi Sosyal arkadaş bulma siteleri - Aramak romantizm tüm yanlış yerlere? arkadaş bulma sitesi siteleri - aramak sen de yeni arkadaşlık sitesi be,,,correct_drop
e669f191d19dd04b55d59f99f63918bf9bb0e27e594ce2534f084d9a8ff73a31,dating_spam_cluster,10330,2667366,"Die Erkenntnis, dass der Handel mit Sesli görüntülü sohbet scripti grotesk seninle arkadaş olmak istiyorum ingilizcesi Konuşmak kaç xchange konya sesli sohbet odaları kesin olarak dar.Canlı Kameralı S",,,correct_drop
d7bbe19d1483107388ee7d56bb694399fa10368c81b460899aaf81fa5f38ed9e,dating_spam_cluster,29549,2776891,"Burçlara Göre Hediye Fikirleri - Sevgilihediyem.com Erkek ve bayan sevgililere burçlara göre Yılbaşı Hediyeleri, doğum günü hediyeleri, sevgililer günü hediyeleri ve ilginç hediyeler burada. Hangi bur",,,good
614b2dffa2f30c29af788fa6e9821c577ec2ea3f54954de57dfbc98f5cf560a5,dating_spam_cluster,11129,2901264,'Fakeaway' pizza restoranları SİZİ sahte peynir kullanarak ve türkiye ile jambon değiştirerek SİZİN nasıl con – My Blog Hindilerle jambonu değiştirdikten ve pizzalarının tepesinde sahte bir peynir kul,,,correct_drop
3b44db99b2a05a11c5a9235d4e121bd2e222969ee565fae95f17ce88b3c05897,dating_spam_cluster,56394,2929922,"Eser, Yılmaz Güney Yılmaz Kurt, Kara Haydar'ın Adamı . çok güzel okumuş inanır her zaman olduğu gibi yine çok iyi,filmi yıldızı sadece ve . katkıda bulunabilir, sektörden arkadaş edinebilir, fragman v",,,correct_drop
bb8cc5904944667d986ccd7eeef900a8534af4f8a0e1f703a0ffa941d2415523,dating_spam_cluster,9311,3120569,"Türk Arkadaşlık Sitesi | Turkish Direct ayna arkadaş müziği ""Steam'de Arkadaş Ekleyemiyorum!"" - Kısıtlı Hesap Sorununun Deep Ocean Products - Kivuko.com siberalem dul bayan 80 GÜNDE BEŞ KURUŞ PARASIZ ",,,correct_drop
7f802c1107e318de20b7aa86e7e98be8ae63707a0a7cb318254f5c653eaae2e7,dating_spam_cluster,8091,3158373,"Kategori: Adını Feriha Koydum Adını Feriha Koydum dizisi hakkında yazılar, eleştiriler ve Adını Feriha Koydum dizisi haberleri bu kategori altında yer almaktadır. Yakışıklı Oyuncu Emre Koç İle ""Eski S",,,good
fdd3016aa1adb080eb40dba47add7d3329db2c2b7f0b46ef80ddacaba0055361,dating_spam_cluster|adult_service_spam_cluster,23412,3249144,"Blog Part 32 Blog – Sayfa 32 – Bursa Escort bursa görükle 21 yaşındaki anal escort Selamlar Ben gorukle escort bayan Ayla, Bursa'nın Görükle ilçesinde yaşamaktayım. Buraya geleli yaklaşık üç sene civa",,,correct_drop
9410f7a09d6575f701f8ae78bd7e1aaac1d5b2e63ea4ccf772d8bd18c02feb0a,dating_spam_cluster,7218,3377956,"Facebook arkadaş ekle iptali vay arkadaş filmi full kelimeler tutuşturuyor kuruluş, 737 sulu talihsiz olay, Cameo vay arkadaş küfürlü hd izle use Güneş; devam . boşver boşver arkadaş başka bulursun bü",,,correct_drop
104cfec0af44b64ffa8a47a18b9c74771be8b54b35a89ccb1de8cd6c5f9131bb,dating_spam_cluster,13112,3446483,"bekar bayan zekat verir mi. badoo arkadaşlık siteleri. Dünyanın en büyük profesyonel ağı LinkedIn temelinde kurulan LinkedUp , LinkedIn platformu dışında da fotoğraf yüklemenize imkan tanıyor; karşılı",,,correct_drop
1bfe5d23ac7fb8ffae47c67a55ce99475e543ac1fb0df1227777c3a31e513d07,dating_spam_cluster,9777,3472263,"Die Erkenntnis, dass der Handel mit Çocuk Şarkıları, İngilizce Okul Şarkıları, Okul Şarkıları, Marşlar, Ninniler, Sesli Masallar, Görüntülü Masallar. Türkçe Kameralı Sohbet Siteleri Renklerin Şarkısı ",,,correct_drop
901f5d56480a8223aff3422e8780724974b30725a4b32bc721a2838b1c5584c6,dating_spam_cluster,38381,3503157,"Tinder Maceları • Canım Istanbul Geek 14/01/2016 Tinder Maceları Canım Istanbul ekibi olarak sizinle her zaman şehirde yediğimiz, içtiğimiz, gördüğümüz, denediğimiz, aldığımız, keşfettiğimiz şeylerin ",,,good
9291a74d20d22130b65802de5f41ff77ccbf71d445105a24e66622a9e9a012fb,dating_spam_cluster,7880,3644488,"Die Erkenntnis, dass der Handel mit Turkcell 3G Görüntülü Görüşme Müge Boz mugeboz.blogspot.com Dizüstü bilgisayar ile 3G'li telefona bağlantı kurulup görüntülü Görüntülü görüşme | AppleTurk.Net - For",,,correct_drop
9393392ed6f48f9b1d443a11bb1a2f53c1617d0f55c8c66492a1b6c73f0acc30,dating_spam_cluster,9939,3663770,"Evlilik Ilanları Facebook. 450 mevlam, bey wod mikser - hava gemisi. Tarama; sihir gibiyim tornado daha sonra sakinleşmek. Başlangıçta otomobil ücretli Arkadaşlık, aşk ya da evlilik arıyorsan arkadaşl",,,correct_drop
d39cde28d90e55a5eb16e83815575b1b1aeed39f548c8a95da37d6b8cae519de,dating_spam_cluster,10251,3670408,"Canlı kameralı sohbet odalarımız hollandalı ve almanya lı kullanıcılara hizmet sunar. Almanya arkadaşlık siteleri bayanlar ile seviyeli sohbet etmek isteyen, Canlı Türleri: Bitki Türleri: Stringy Moss",,,correct_drop
e57b9f873893abb574200aba5fa427c3bc232bb94cedfdf0a2ae27ac32a09eb8,dating_spam_cluster,10224,3760701,YerliChat.Com > Blog > Sohbet > Sanal seks sohbet siteleri Herhangi bir erkeğin bir kızı baştan çıkarma arzusu vardır. Birçok erkek kendi karşı konulamazlığına güvenir ve harekete geçer. Ve bunu çok i,,,correct_drop
32cf75f477bd67c208df32c465d6d0d2c0afc6cd46e0f55941bc53056e958731,dating_spam_cluster,40526,3826490,Evlenmek zorunda kaldım :::: arkadaşlık ile ilgili şarkılar 4 Ara 2011 Bu bağlamda geleneksel toplumlarda dul kalan kadının daha önce gelin .. S.T evlenmek zorunda çünkü bizim törenimiz böyledir. Kard,,,correct_drop
f251023e2d81610b7920268c72b94888af9129d11b9d4fb940e8662ed7316cf2,dating_spam_cluster,7689,3959022,Ev arkadaşı arıyor olsanız Nasıl biri olmalı ? - KizlarSoruyor Yayın Canlı Yayın Vitrindekiler Sorular Benceler Anketler Videolar Popüler Görüşsüzler Paylaş Soru SorAnket OluşturBence Paylaş # #iyige,,,unsure
48180b7d237c2bf94ec9498fbe129a4ef5486eb195b1045d4923a7cbc34af33b,dating_spam_cluster,10169,4021212,Sohbet siteleri ücretsiz üyeliksiz :::: facebook arkadaş video yapma bulma ankara alevi arkadaş ücretsiz canlı sohbet bayanlarla kalbimde bir yaranın izi kaldı sevgilim arkadaş siteleri adana bedava k,,,correct_drop
341f9cad682d9dfcc46a30e3e96c9db88473f483046478813230e7296dfb27ea,dating_spam_cluster,17707,4040780,Söz Müzik Vokal. GEL İÇELİM ARKADAŞIM Söz / Müzik:Yılmaz Tatlıses .. Söz müzik:Yılmaz Tatlıses. Solist Garibim Ahmet. Ceylan. Ahmet Demir. İçimden ceylan gel icelim arkadas c sah plak Bedava müzik ind,,,correct_drop
392d4f6d7ce14a4452efe6ecef8f5469af9398a482fffb95acf7106cabdfaf05,dating_spam_cluster,13128,4055240,8 Blogger 1 Ankara'ya nasıl sığar:)-Minikkuşun Dünyası Evet sonunda sanal arkadaşlıktan bir adım daha öteye gidip çok sevdiğimiz ve mutlaka görülmesi gerekenler listesine koydugumuz(o nasıl bi listeys,,,good
b0bd2373e1c8118da278e77c24319e5eea374db9e92ff47b9d0ef4200078ced5,dating_spam_cluster,8374,4113632,Canlı bayan kamera sohbet . rize sohbet sitesi canlı sohbet HaleJale. HaleJale Türkiyenini en büyük kameralı chat sohbet mekanına hoş geldiniz türkiyenin en büyük sesli ve görüntülü sohbet Nevşehirli ,,,correct_drop
5cbec6be22575624a0263f211c698e37c52f0719ea59081c67aaf717b16ec730,dating_spam_cluster,19138,4189759,Rüyada arkadaş görmek imam nablusi - sms ile arkadaşlık 2 Eyl 2013 Rüya Tabirleri Ansiklopedisi İmam Nablusi Nathaniel ise hayatını bir dizi kurala göre yaşamaktadır: Hem ofiste hem yatak odasında ken,,,correct_drop
0bb450a22befd8f8672c30dae5c47b50f7b88f03cfaa20188f2a70e0a0664391,dating_spam_cluster,13440,4195924,Astroloji Burçlar 2018 Hande Kazanova Zeynep Turan Filiz Özkol 2018: Dinçer Güner 20-26 Kasım 2017 Haftası Burçlar Bu hafta Güneş artık Yay burcuna geçiş yapıyor. Güneş Yay burcuna geçtiğinde atmosfer,,,good
7258483aa6876b7c91b8465119b3e3b8658bb61217794599d5bf7fcef4bbef0c,dating_spam_cluster,9437,4287517,boşanmadan geçen bir erkekle çıkmak metin escort uygulamaları bağlantı siteleri gerçekten işe yarıyor mu çevrimiçi tanışma std Eric: 28.06.2019 15:16 #1 Post by Leslie » 18.03.2019 14:10 Mobil cihazın,,,correct_drop
222bc3100e6ff74751a958be093b624832faf5d5b9d539461696fcca3685e9b6,dating_spam_cluster,25264,4484068,"Ferdi tayfur ne oldu nedir bu halin arkadaş :::: elmadağ çet sohbet arkadaşlık 20 May 2017 Stresten yanagimda cikan ucugun izi durur hala! Hey gidi İlkokul arkadaşı Zeynep, ünlü sanatçının ilkokul bir",,,correct_drop
8f27c17b571a9602c0b1cd70b318e658c1f6c3c64dbc92f2d18e3491da036314,dating_spam_cluster|adult_service_spam_cluster,21115,4496355,"Ajda pekkan mutlulukla randevum var - Ajda pekkan mutlulukla randevum var Derlenmiş ajda pekkan mutlulukla randevum vardi civciv yükselmek; f domuz ahırı Büyük onuncu, e sınıfı ehliyetim var iş arıyor",,,correct_drop
e2ffdc3d4d6e02333c50afd13717c71b6232a8db5274e16571839712492570cf,dating_spam_cluster,38843,4499663,"Izmir evlilik öncesi hazırlık fuarı - arkadaşlık sitesi cixim 16 Eki 2016 Sonrasında İstanbul, İzmir ve Samsun'da fuarlar başlıyor. Bundan kırk elli yıl öncesinden söz ediyoruz. . Bu fuarda hem evlili",,,correct_drop
136ec112fa5b3fe4d600a0d1c77e0cf9af36f8c5e9a81e2914d7faa41d1a63dd,dating_spam_cluster,12789,4503060,"MeLoO'yla Röportaj (14.Hafta) | Melekler Mekanı FORUM MeLoO'yla Röportaj (14.Hafta) Konu, 'Haftanın Konuğu' kısmında Young bride tarafından paylaşıldı. 1-Kendinizi uzunca taıtırmısınız?(yaş,iş,güç,evl",,,good
7bfe5a57672a6dced1fbfc8df6634874e6a23062e2cd8c55582836b0a67b4805,optics_spam_cluster,21511,303266,"OPPO merkezi Dongguan, Guangdong'da bulunan ve Tokyo, Kuala Lumpur, Gurgaon, Varşova, Düsseldorf ve Mexico City'de bölgesel merkezleri olan küresel bir tüketici elektroniği ve mobil iletişim şirketidi",,,good
0953f7c0ca168a7d467aff1cdc5a2f889cae92834361a5b5d9f60c1d32900553,optics_spam_cluster,9245,373640,Nokia Lumia 1020 (geliştirme sırasında Lumia 909 olarak bilinir) Nokia tarafından üretilmiş Nokia Lumia serisine mensup bir Windows Phone sistemli akıllı telefondur. İlk önce 11 Temmuz 2013'te New Yor,,,good
7cd9864f3c83ec77aa7860b0cf5400eb203e1afe3bda908d3b53a06832acb124,optics_spam_cluster,10924,535068,"Mevlana Mahallesi Güvenlik Kamera Servisi Ev ve Site Kamera Kurulumu Mevlana mahallesi güvenlik kamera servisi, Mevlana mahallesi işyeri ve ofis kamera kurulumu, Mevlana mahallesi apartman ve site güv",,,correct_drop
